id,popularity,release_date,hitmiss_spotify,duration,loudness,tempo,tempo_confidence,time_signature,time_signature_confidence,key,key_confidence,mode,mode_confidence,acousticness,danceability,energy,instrumentalness,liveness,speechiness,valence,chart_scraped,peak_position,weeks_on_chart,hitmiss_billboard
5Q0Nhxo0l2bP3pNjpGJwV1,75,1/1/09,1,202.06667,-4.526,192.18,0.203,4.0,1.0,10.0,0.377,0.0,0.409,0.00124,0.45399999999999996,0.708,0.000181,0.0679,0.0675,0.483,2/1/10,1,11,1
3Pzh926pXggbMe2ZpXyMV7,74,24/3/09,1,175.49333000000001,-7.075,156.004,0.151,4.0,1.0,0.0,0.787,1.0,0.475,0.0438,0.634,0.8490000000000001,0.0,0.363,0.105,0.919,2/1/10,65,2,1
5FEXPoPnzueFJQCPRIrC3c,72,1/1/09,1,221.26667,-6.362,138.035,0.63,4.0,0.887,11.0,0.778,0.0,0.688,0.503,0.878,0.446,6.32e-06,0.11699999999999999,0.0635,0.805,2/1/10,57,13,1
3DamFFqW32WihKkTVlwTYQ,78,1/1/09,1,228.34667000000002,-6.72,90.00200000000001,0.0,4.0,0.941,3.0,0.488,1.0,0.546,0.0294,0.591,0.649,0.0,0.133,0.0417,0.489,2/1/10,72,7,1
5iSEsR6NKjlC9SrIJkyL3k,70,1/1/09,1,295.29332999999997,-8.906,115.29299999999999,0.5,4.0,0.9690000000000001,0.0,0.0,1.0,0.247,0.511,0.629,0.622,0.000174,0.38299999999999995,0.0404,0.264,2/1/10,70,7,1
7w5cxTEzp1rfV3KCy0Bd5N,73,14/7/09,1,303.2,-6.622999999999999,111.665,0.75,4.0,0.625,2.0,0.765,1.0,0.7859999999999999,0.292,0.542,0.589,0.000522,0.177,0.0318,0.13699999999999998,NaN,NaN,NaN,0
5vlEg2fT4cFWAqU5QptIpQ,72,11/8/09,1,182.30667,-6.3229999999999995,91.031,0.8079999999999999,4.0,1.0,9.0,0.369,1.0,0.456,0.17300000000000001,0.706,0.7509999999999999,0.0,0.168,0.0708,0.195,2/1/10,57,12,1
2UREu1Y8CO4jXkbvqAtP7g,73,21/8/09,1,178.01333,-2.336,134.99200000000002,0.9159999999999999,4.0,1.0,8.0,0.552,1.0,0.591,0.0431,0.64,0.9570000000000001,0.0,0.0789,0.0741,0.6920000000000001,NaN,NaN,NaN,0
4IoYz8XqqdowINzfRrFnhi,74,30/1/09,1,241.85332999999997,-5.412000000000001,151.994,0.04,4.0,0.9670000000000001,8.0,0.344,0.0,0.455,0.0187,0.33799999999999997,0.8029999999999999,0.0,0.136,0.0413,0.4,2/1/10,69,3,1
7LP4Es66zdY7CyjepqmvAg,71,1/1/09,1,212.10667,-4.505,66.002,0.013999999999999999,4.0,1.0,11.0,0.0,0.0,0.15,0.0149,0.6629999999999999,0.693,0.0,0.0778,0.0311,0.71,NaN,NaN,NaN,0
3iL2l5gUqyPS6vDwJFgJTR,70,1/1/09,1,288.13333,-6.0889999999999995,148.001,0.46299999999999997,4.0,0.9329999999999999,8.0,0.16699999999999998,1.0,0.078,0.109,0.732,0.659,0.0,0.141,0.225,0.575,2/1/10,NaN,NaN,1
1NhPKVLsHhFUHIOZ32QnS2,75,1/1/09,1,224.69332999999997,-6.199,148.024,0.598,4.0,1.0,2.0,0.21899999999999997,1.0,0.40700000000000003,0.098,0.515,0.767,0.0,0.121,0.0352,0.38,NaN,NaN,NaN,0
2yXyz4NLTZx9CLdXfLTp5E,70,1/1/09,1,216.73333,-3.65,107.94200000000001,0.524,4.0,1.0,8.0,0.525,1.0,0.616,0.000192,0.5429999999999999,0.9520000000000001,7.8e-06,0.38,0.0668,0.591,2/1/10,64,6,1
4CbKVDZkYKdv69I4bCaKUq,71,21/8/09,1,186.81333,-2.543,142.018,0.917,4.0,0.998,1.0,0.371,1.0,0.45799999999999996,0.007909999999999999,0.5329999999999999,0.9670000000000001,0.0,0.336,0.0995,0.782,NaN,NaN,NaN,0
4fixebDZAVToLbUCuEloa2,74,6/1/09,1,224.4,-5.226,139.0,0.653,4.0,1.0,11.0,0.369,1.0,0.294,0.073,0.7240000000000001,0.695,0.0,0.0889,0.0622,0.235,2/1/10,54,13,1
64yrDBpcdwEdNY9loyEGbX,73,15/5/09,1,321.09333,-4.939,159.779,0.22399999999999998,4.0,1.0,5.0,0.537,1.0,0.542,0.0518,0.268,0.742,0.0,0.626,0.0355,0.41600000000000004,2/1/10,61,8,1
4VqPOruhp5EdPBeR92t6lQ,75,10/9/09,1,304.84,-4.046,128.019,0.951,4.0,1.0,2.0,0.836,1.0,0.6559999999999999,0.000202,0.602,0.905,0.064,0.11699999999999999,0.0775,0.41100000000000003,2/1/10,31,10,1
1b7LMtXCXGc2EwOIplI35z,71,1/1/09,1,203.89333,-10.437000000000001,124.194,0.8140000000000001,4.0,1.0,7.0,0.617,1.0,0.5660000000000001,0.0825,0.787,0.541,0.00031099999999999997,0.065,0.0403,0.9620000000000001,NaN,NaN,NaN,0
4fIWvT19w9PR0VVBuPYpWA,72,6/10/09,1,244.58667000000003,-4.808,122.58,0.7340000000000001,4.0,0.996,8.0,0.225,1.0,0.485,0.152,0.615,0.733,0.0,0.109,0.0335,0.7959999999999999,2/1/10,31,3,1
1IaYWv32nFFMdljBIjMY5T,72,1/1/09,1,220.62667000000002,-5.864,122.01700000000001,0.893,4.0,1.0,3.0,0.069,1.0,0.226,0.00748,0.8270000000000001,0.821,0.0015,0.115,0.0419,0.684,2/1/10,58,3,1
60jzFy6Nn4M0iD1d94oteF,72,20/11/09,1,222.92,-4.496,173.90599999999998,0.147,4.0,1.0,11.0,0.0,1.0,0.11199999999999999,0.113,0.563,0.75,0.0,0.0788,0.127,0.812,NaN,NaN,NaN,0
217bRMES4HVbPdUe8l8ECN,71,9/6/09,1,238.72,-10.729000000000001,125.941,0.848,4.0,0.8690000000000001,1.0,0.335,1.0,0.579,0.14300000000000002,0.812,0.506,0.0,0.132,0.0533,0.701,NaN,NaN,NaN,0
3GpbwCm3YxiWDvy29Uo3vP,72,30/3/09,1,204.64,-6.852,124.986,0.7559999999999999,4.0,0.9129999999999999,7.0,0.794,1.0,0.516,0.009000000000000001,0.72,0.672,0.0,0.23199999999999998,0.0551,0.705,2/1/10,NaN,NaN,1
1HR2CTi0ytRJIcik1QKdOa,70,15/5/09,1,392.82667000000004,-4.413,132.09,0.674,4.0,0.731,5.0,0.7040000000000001,0.0,0.7020000000000001,0.266,0.7240000000000001,0.685,0.0,0.0771,0.0768,0.524,NaN,NaN,NaN,0
2Bhmj4XK33InfhqKPxcJ1v,70,9/6/09,1,229.36,-9.71,124.005,0.887,4.0,1.0,11.0,0.638,1.0,0.493,0.0764,0.825,0.605,0.0,0.314,0.0376,0.9440000000000001,NaN,NaN,NaN,0
7nDIflSHQXzaa8zupxwv3U,71,19/5/09,1,259.85332999999997,-3.2060000000000004,95.223,0.322,4.0,0.995,4.0,0.509,0.0,0.504,0.649,0.653,0.8270000000000001,0.0,0.18,0.042,0.733,NaN,NaN,NaN,0
1z3ugFmUKoCzGsI6jdY4Ci,71,18/9/09,1,342.68,-5.285,111.037,0.809,4.0,0.973,5.0,0.168,1.0,0.245,0.264,0.624,0.8420000000000001,2.11e-05,0.18100000000000002,0.0376,0.257,NaN,NaN,NaN,0
3QmesrvdbPjwf7i40nht1D,70,3/11/09,1,250.90667000000002,-11.342,144.171,0.494,4.0,0.998,2.0,0.34,1.0,0.457,0.909,0.643,0.344,0.0112,0.106,0.0349,0.547,NaN,NaN,NaN,0
22sLuJYcvZOSoLLRYev1s5,70,18/9/09,1,240.28,-3.4189999999999996,136.506,0.9790000000000001,4.0,1.0,0.0,0.738,1.0,0.691,0.33299999999999996,0.742,0.883,7.51e-06,0.0964,0.0329,0.978,NaN,NaN,NaN,0
5sra5UY6sD658OabHL3QtI,72,15/12/09,1,216.48,-7.784,92.959,0.16699999999999998,4.0,0.997,6.0,0.805,1.0,0.745,0.7390000000000001,0.479,0.368,4.1e-05,0.11800000000000001,0.0341,0.142,2/1/10,65,4,1
3UI9I3e1g1y5T3SMfdgfGO,73,2009,1,230.28,-4.803,120.025,0.698,4.0,1.0,6.0,0.7020000000000001,1.0,0.7240000000000001,0.535,0.836,0.637,0.0,0.129,0.0367,0.875,NaN,NaN,NaN,0
0Fk2NcRQpungRyAx9Y6KTk,55,15/9/09,0,213.64,-3.443,149.99200000000002,0.14300000000000002,4.0,0.8240000000000001,2.0,0.285,0.0,0.446,0.00878,0.233,0.943,0.0,0.359,0.171,0.0501,NaN,NaN,NaN,0
3UgZU8rv4G9O6Y47dBRrWM,50,1/1/09,0,178.34667,-6.266,133.819,0.887,4.0,0.6890000000000001,1.0,0.91,1.0,0.778,0.00245,0.517,0.878,0.0,0.0963,0.0538,0.609,NaN,NaN,NaN,0
3mzV0WDATjcpzcTNK2TLJw,52,28/9/09,0,209.42667,-2.175,195.972,0.36200000000000004,4.0,1.0,4.0,0.0,1.0,0.207,0.000125,0.41600000000000004,0.98,0.0,0.332,0.10800000000000001,0.612,NaN,NaN,NaN,0
5DT26VHeeY5lDUP3vPZr77,45,1/1/09,0,201.72,-6.281000000000001,133.431,0.319,5.0,0.804,9.0,0.617,1.0,0.524,0.363,0.65,0.772,0.0015199999999999999,0.10800000000000001,0.33,0.39,NaN,NaN,NaN,0
7HXu7qgFGq6TfwX3faExJf,45,1/1/09,0,285.33333,-3.861,112.742,0.847,4.0,0.9540000000000001,9.0,0.496,1.0,0.239,7.46e-05,0.35700000000000004,0.877,0.000155,0.273,0.0403,0.391,NaN,NaN,NaN,0
76Wrq73y3Ef7VNM4CGSZ0l,42,1/1/09,0,93.6,-5.416,120.113,0.8220000000000001,4.0,0.972,11.0,0.25,0.0,0.276,0.0717,0.8140000000000001,0.879,0.0,0.0401,0.12,0.9620000000000001,NaN,NaN,NaN,0
3NAbsREctrB4ApvtNIILlN,50,2009,0,218.38667,-4.905,171.16299999999998,0.305,4.0,0.8809999999999999,2.0,0.35200000000000004,1.0,0.655,0.10800000000000001,0.569,0.715,3.8299999999999996e-05,0.0787,0.125,0.6409999999999999,NaN,NaN,NaN,0
3pT5DOQEA3hZ3ze0bW6Urd,45,9/6/09,0,187.93333,-6.829,151.97299999999998,0.27699999999999997,4.0,0.7829999999999999,4.0,0.544,1.0,0.524,0.19,0.652,0.644,0.0,0.11599999999999999,0.0311,0.674,NaN,NaN,NaN,0
7AiENVyU1HoEpdq3F4VRVd,40,12/6/09,0,214.33333,-3.1630000000000003,142.91299999999998,0.546,4.0,0.6609999999999999,1.0,0.6990000000000001,1.0,0.631,0.0037700000000000003,0.42100000000000004,0.8320000000000001,0.0,0.158,0.0346,0.311,NaN,NaN,NaN,0
4MTVOQ8SMdYEgBUkwJv07F,38,8/9/09,0,173.74667,-4.441,113.12299999999999,0.8240000000000001,4.0,1.0,6.0,0.7490000000000001,0.0,0.6940000000000001,0.0157,0.6679999999999999,0.865,0.868,0.32299999999999995,0.19899999999999998,0.762,NaN,NaN,NaN,0
1EZDmHcRQkMVEFRgHZr4L9,35,4/12/09,0,271.44,-3.65,145.015,0.408,4.0,0.841,1.0,0.581,1.0,0.483,0.115,0.743,0.669,0.0,0.09699999999999999,0.0401,0.405,NaN,NaN,NaN,0
5KswDKhryIhpETMs48CxbY,33,2009,0,477.90667,-4.323,125.015,0.855,4.0,0.889,7.0,0.27699999999999997,0.0,0.41200000000000003,0.0156,0.696,0.882,0.0244,0.309,0.0582,0.0375,NaN,NaN,NaN,0
0RFsFab5NQ0ECiwNCp5NgJ,33,1/6/09,0,152.62667,-4.971,89.321,0.057999999999999996,4.0,0.375,6.0,0.44299999999999995,0.0,0.491,0.25,0.46799999999999997,0.7070000000000001,0.0,0.149,0.212,0.424,NaN,NaN,NaN,0
2jfI3Lbw6f4Bvm978JuEY6,33,1/1/09,0,248.14667000000003,-6.0760000000000005,88.991,0.316,4.0,1.0,0.0,0.976,1.0,0.922,0.00903,0.878,0.45299999999999996,0.0013,0.196,0.0613,0.4,NaN,NaN,NaN,0
04giUg0T4yzI6tyCNAnQ2r,35,5/5/09,0,71.78667,-8.977,160.287,0.07400000000000001,4.0,0.418,7.0,0.535,1.0,0.5870000000000001,0.58,0.337,0.551,2.25e-06,0.642,0.0706,0.28300000000000003,NaN,NaN,NaN,0
13htaEMCCLphNfJbXIYz3t,42,2009,0,234.70667000000003,-4.781000000000001,145.94799999999998,0.47,4.0,0.665,8.0,0.87,1.0,0.652,0.000261,0.449,0.897,0.00297,0.0558,0.0696,0.182,NaN,NaN,NaN,0
46Ww1HtCzNVRE0xUzNCqX4,35,27/1/09,0,234.32,-9.565,115.249,0.251,1.0,0.326,9.0,0.0,1.0,0.0,0.524,0.359,0.5,0.299,0.299,0.0885,0.10300000000000001,NaN,NaN,NaN,0
12avE3xXFRcJuYDwNg9ZIU,31,1/1/09,0,300.8,-6.337000000000001,175.986,0.2,4.0,1.0,7.0,0.614,1.0,0.63,0.0101,0.493,0.6990000000000001,0.00274,0.0387,0.0423,0.64,NaN,NaN,NaN,0
5yfisc62t9AXBVSaGvPY2P,32,10/2/09,0,192.24,-6.6160000000000005,127.652,0.9209999999999999,4.0,0.873,0.0,0.022000000000000002,1.0,0.156,0.10800000000000001,0.591,0.855,0.0458,0.23600000000000002,0.0373,0.7979999999999999,NaN,NaN,NaN,0
02ssIsq8NfCsnrXIcX84c2,34,30/11/09,0,182.05333000000002,-12.347999999999999,92.35799999999999,0.193,4.0,1.0,5.0,0.488,1.0,0.639,0.941,0.6920000000000001,0.371,0.0061200000000000004,0.10099999999999999,0.0277,0.6709999999999999,NaN,NaN,NaN,0
0NSebz9bsQI9JoqUE3xZMT,29,2009,0,202.65333,-5.252999999999999,131.97799999999998,0.925,4.0,0.527,8.0,0.361,1.0,0.43700000000000006,0.00022200000000000003,0.522,0.895,4.270000000000001e-05,0.0875,0.0823,0.498,NaN,NaN,NaN,0
4bovnAJ0d6LggfIiv4hIkj,41,27/11/09,0,218.77333,-2.752,105.027,0.785,4.0,0.647,2.0,0.365,0.0,0.452,0.21100000000000002,0.647,0.915,0.0,0.11900000000000001,0.177,0.711,NaN,NaN,NaN,0
7kQOv7CeoKb2q10H3SZYFA,28,16/1/09,0,259.93332999999996,-5.862,79.297,0.083,4.0,0.975,0.0,0.93,1.0,0.748,0.154,0.46799999999999997,0.64,0.0,0.154,0.0275,0.499,NaN,NaN,NaN,0
6oxWEttVsuN49E7i0YqPpA,38,6/10/09,0,266.76,-3.867,90.92399999999999,0.366,4.0,0.8740000000000001,4.0,0.7829999999999999,0.0,0.64,0.43,0.54,0.546,0.0162,0.37200000000000005,0.0305,0.38,NaN,NaN,NaN,0
6vWXawaI6gXR7CSQdNYifO,28,24/3/09,0,360.26667000000003,-6.5,150.48,0.17300000000000001,4.0,0.828,2.0,0.509,1.0,0.59,0.603,0.342,0.816,0.0,0.87,0.0872,0.364,NaN,NaN,NaN,0
1EgSVewb2SmueY6ZYD4vzB,47,6/4/09,0,230.93332999999998,-6.64,121.96,0.9790000000000001,4.0,1.0,0.0,0.71,1.0,0.609,0.0156,0.7390000000000001,0.9229999999999999,0.0435,0.0684,0.0606,0.81,NaN,NaN,NaN,0
5xyCjfwEPxtd7TjM0doBMM,32,1/1/09,0,243.01332999999997,-5.252000000000001,84.65899999999999,0.076,4.0,0.9940000000000001,11.0,0.79,0.0,0.628,0.016,0.5770000000000001,0.79,1.04e-06,0.33399999999999996,0.21,0.43700000000000006,NaN,NaN,NaN,0
68j5fpsgMCHIx7BX0Y9VLX,28,23/6/09,0,245.18667000000002,-6.218,130.179,0.5329999999999999,3.0,0.763,9.0,0.198,0.0,0.341,0.0854,0.5670000000000001,0.7290000000000001,6.82e-06,0.825,0.0461,0.392,NaN,NaN,NaN,0
2G3P3zkQORBSbzd3R8uxgf,26,4/12/09,0,253.36,-4.456,155.07,0.741,4.0,0.981,0.0,0.0,1.0,0.16899999999999998,0.0232,0.7240000000000001,0.691,0.0,0.1,0.147,0.594,NaN,NaN,NaN,0
7nhbpF7wX6GLiVHSbPuZFA,27,14/7/09,0,224.52,-7.882000000000001,117.75399999999999,0.614,4.0,0.961,7.0,0.307,1.0,0.363,0.0867,0.479,0.83,0.813,0.34,0.0453,0.49200000000000005,NaN,NaN,NaN,0
4aIc7lvekylFwq1NLw9jV9,29,1/1/09,0,180.04,-7.26,105.48,0.945,4.0,1.0,0.0,0.532,1.0,0.5,0.0709,0.8740000000000001,0.7040000000000001,0.00036899999999999997,0.0788,0.0384,0.922,NaN,NaN,NaN,0
4HlFJV71xXKIGcU3kRyttv,82,1/12/10,1,216.77333,-4.44,97.012,0.635,4.0,0.9940000000000001,1.0,0.43700000000000006,0.0,0.511,0.185,0.6729999999999999,0.8859999999999999,0.0,0.0826,0.0431,0.795,1/1/11,1,9,1
7BqBn9nzAq8spo5e7cZ0dJ,79,5/10/10,1,220.73333,-5.412999999999999,109.012,0.721,4.0,0.995,5.0,0.428,1.0,0.43799999999999994,0.0151,0.637,0.843,0.0,0.0876,0.0432,0.434,1/1/11,48,18,1
2gZUPNdnz5Y45eiGxpHGSc,78,1/1/10,1,292.09333,-4.746,153.998,0.242,4.0,0.9520000000000001,0.0,0.392,0.0,0.444,0.0162,0.5429999999999999,0.915,0.0,0.7440000000000001,0.113,0.5770000000000001,1/1/11,48,16,1
03tqyYWC9Um2ZqU0ZN849H,72,1/10/10,1,263.77333,-6.3660000000000005,131.497,0.616,4.0,0.997,1.0,0.525,1.0,0.521,0.0054399999999999995,0.76,0.595,0.0,0.24100000000000002,0.0391,0.361,1/1/11,74,2,1
1GxHeBvQ9935Dd3cSfsfBa,73,1/1/10,1,258.76,-2.673,162.19299999999998,0.465,4.0,1.0,5.0,0.083,0.0,0.287,0.0951,0.431,0.894,0.0,0.188,0.33,0.604,NaN,NaN,NaN,0
2qYsSHsYkihWx043HVJQRV,71,2/11/10,1,229.4,-5.055,127.024,0.843,4.0,0.35600000000000004,2.0,0.624,1.0,0.8370000000000001,0.34700000000000003,0.68,0.741,1.87e-06,0.11699999999999999,0.0357,0.635,1/1/11,72,11,1
0JXXNGljqupsJaZsgSbMZV,73,26/11/10,1,195.37333,-8.127,81.0,0.447,4.0,1.0,11.0,0.609,0.0,0.523,0.0275,0.684,0.603,0.00031099999999999997,0.191,0.0989,0.504,1/1/11,71,6,1
15JINEqzVMv3SvJTAXAKED,79,18/6/10,1,263.37332999999995,-5.034,86.98899999999999,0.17300000000000001,4.0,0.935,10.0,0.5479999999999999,1.0,0.521,0.24100000000000002,0.7490000000000001,0.925,0.0,0.52,0.22699999999999998,0.6409999999999999,1/1/11,70,3,1
0HPD5WQqrq7wPWR7P7Dw1i,78,1/1/10,1,199.69333,-2.718,120.02799999999999,0.8009999999999999,4.0,0.635,2.0,0.6559999999999999,0.0,0.5579999999999999,0.0991,0.755,0.8370000000000001,0.0,0.289,0.142,0.7140000000000001,1/1/11,55,3,1
2tJulUYLDKOg9XrtVkMgcJ,74,5/10/10,1,223.25332999999998,-7.237,110.443,0.8640000000000001,4.0,0.91,2.0,0.063,0.0,0.188,0.146,0.706,0.5579999999999999,0.0,0.11800000000000001,0.0593,0.22699999999999998,1/1/11,61,16,1
1yEwEiTpsaPhQi9lb5EVV4,70,20/9/10,1,203.17333,-8.231,90.98700000000001,0.161,4.0,0.8809999999999999,8.0,0.6859999999999999,1.0,0.71,0.43200000000000005,0.715,0.584,1.41e-06,0.095,0.0296,0.61,NaN,NaN,NaN,0
22PMfvdz35fFKYnJyMn077,72,5/10/10,1,230.12,-4.848,144.92600000000002,0.583,4.0,0.8290000000000001,10.0,0.24100000000000002,1.0,0.349,0.332,0.62,0.8320000000000001,0.0,0.10400000000000001,0.036000000000000004,0.48100000000000004,1/1/11,66,4,1
7Ie9W94M7OjPoZVV216Xus,77,18/6/10,1,248.13332999999997,-1.19,114.635,0.17800000000000002,5.0,0.895,0.0,0.062,0.0,0.305,0.529,0.855,0.9540000000000001,0.0,0.205,0.264,0.6679999999999999,1/1/11,64,9,1
0iYebKFUSfF72fUu2OW6ZT,70,1/1/10,1,200.01333,-4.3389999999999995,126.991,0.375,4.0,1.0,11.0,0.626,1.0,0.501,0.26899999999999996,0.72,0.861,5.11e-06,0.601,0.209,0.669,NaN,NaN,NaN,0
22L7bfCiAkJo5xGSQgmiIO,74,1/1/10,1,299.61332999999996,-3.284,142.135,0.452,4.0,1.0,1.0,0.0,1.0,0.222,0.0796,0.541,0.8029999999999999,1.7100000000000002e-05,0.17600000000000002,0.0738,0.221,1/1/11,63,7,1
2a1o6ZejUi8U3wzzOtCOYw,74,1/1/10,1,198.77333000000002,-4.89,88.917,0.075,3.0,0.88,0.0,0.37200000000000005,1.0,0.508,0.0846,0.4,0.915,0.0,0.0503,0.28,0.878,NaN,NaN,NaN,0
6lV2MSQmRIkycDScNtrBXO,74,26/4/10,1,180.48,-4.285,93.03299999999999,0.39299999999999996,4.0,0.993,6.0,0.174,0.0,0.39,0.11,0.66,0.867,0.0,0.0368,0.11599999999999999,0.377,1/1/11,60,12,1
1DqdF42leyFIzqNDv9CjId,70,1/1/10,1,203.86667,-3.177,119.96799999999999,0.799,4.0,1.0,4.0,0.599,1.0,0.35200000000000004,0.0033200000000000005,0.754,0.804,0.0,0.0329,0.0853,0.818,1/1/11,56,7,1
161DnLWsx1i3u1JT05lzqU,71,5/10/10,1,217.86667000000003,-4.754,145.83700000000002,0.09699999999999999,4.0,1.0,1.0,0.385,0.0,0.544,0.512,0.523,0.606,0.0,0.106,0.0301,0.065,NaN,NaN,NaN,0
3DK6m7It6Pw857FcQftMds,72,1/1/10,1,547.73333,-3.827,86.986,0.21100000000000002,4.0,0.99,1.0,0.504,0.0,0.5489999999999999,0.218,0.5710000000000001,0.568,0.0021,0.512,0.0703,0.109,1/1/11,56,13,1
2V4bv1fNWfTcyRJKmej6Sj,72,6/8/10,1,213.29332999999997,-4.63,129.969,0.52,4.0,1.0,7.0,0.63,0.0,0.6609999999999999,0.179,0.768,0.82,0.0,0.7040000000000001,0.0475,0.625,1/1/11,29,14,1
4356Typ82hUiFAynbLYbPn,75,30/3/10,1,220.8,-3.398,119.963,0.69,4.0,1.0,7.0,0.5770000000000001,0.0,0.551,0.0338,0.6629999999999999,0.861,0.0,0.08199999999999999,0.109,0.654,1/1/11,21,14,1
7l1qvxWjxcKpB9PCtBuTbU,70,5/10/10,1,197.37333,-5.98,89.044,0.49,4.0,0.79,0.0,0.48100000000000004,1.0,0.56,0.84,0.5770000000000001,0.397,0.0,0.0772,0.027999999999999997,0.509,NaN,NaN,NaN,0
6epn3r7S14KUqlReYr77hA,73,1/1/10,1,214.24,-5.183,65.024,0.024,4.0,1.0,5.0,0.10400000000000001,0.0,0.34,0.0544,0.6559999999999999,0.841,0.0,0.122,0.23199999999999998,0.522,NaN,NaN,NaN,0
1ZHYJ2Wwgxes4m8Ba88PeK,71,1/1/10,1,378.89333,-5.64,124.791,0.022000000000000002,5.0,0.99,2.0,0.0,1.0,0.0,0.00244,0.628,0.6920000000000001,0.013000000000000001,0.6679999999999999,0.20199999999999999,0.0964,1/1/11,61,19,1
0x3TibRgnSqzkcwrqBd4iX,70,1/1/10,1,228.45333,-7.7829999999999995,160.041,0.052000000000000005,4.0,1.0,2.0,0.431,1.0,0.35200000000000004,0.0369,0.7,0.598,0.0,0.111,0.114,0.594,1/1/11,75,8,1
2MWOqewf5j0qf2b6S5J6cS,71,1/12/10,1,205.45333,-8.514,87.91799999999999,0.33,4.0,0.43799999999999994,0.0,0.91,1.0,0.7959999999999999,0.8340000000000001,0.461,0.267,2.0300000000000002e-05,0.107,0.0278,0.48100000000000004,NaN,NaN,NaN,0
12lZTPlXwUtrQuhEty6098,72,6/10/10,1,203.33333000000002,-4.973,122.02799999999999,0.9009999999999999,4.0,0.848,7.0,0.7190000000000001,1.0,0.5529999999999999,0.00629,0.7,0.695,0.0,0.0319,0.0897,0.633,1/1/11,NaN,NaN,1
3ZdJffjzJWFimSQyxgGIxN,72,12/11/10,1,237.8,-6.1610000000000005,89.917,0.061,4.0,1.0,1.0,0.96,1.0,0.787,0.0421,0.531,0.752,0.0,0.12,0.0305,0.10300000000000001,1/1/11,2,12,1
59dLtGBS26x7kc0rHbaPrq,70,26/4/10,1,268.32,-5.814,103.993,0.823,4.0,0.993,10.0,0.239,1.0,0.28600000000000003,0.386,0.688,0.853,0.0,0.0862,0.0493,0.743,NaN,NaN,NaN,0
0q6LuUqGLUiCPP1cbdwFs3,73,3/3/10,1,233.86667000000003,-5.81,120.42299999999999,0.68,4.0,1.0,2.0,0.162,1.0,0.35700000000000004,1.51e-05,0.6890000000000001,0.7390000000000001,0.509,0.064,0.026000000000000002,0.578,NaN,NaN,NaN,0
4UEo1b0wWrtHMC8bVqPiH8,70,23/7/10,1,374.45333,-4.928,129.984,0.6579999999999999,4.0,0.8,2.0,0.244,1.0,0.391,0.00031800000000000003,0.5539999999999999,0.9490000000000001,9.98e-05,0.2,0.0787,0.233,NaN,NaN,NaN,0
7bHT9osSq1rwT2yaImzqCi,70,18/6/10,1,299.50667000000004,-2.87,129.47299999999998,0.267,4.0,0.9840000000000001,11.0,0.259,1.0,0.34600000000000003,0.11900000000000001,0.522,0.932,0.0,0.177,0.255,0.33,NaN,NaN,NaN,0
4SE4yewyGpOYfxfx59Yjc5,70,18/6/10,1,279.01333,-3.411,85.91799999999999,0.27399999999999997,4.0,0.376,8.0,0.11199999999999999,1.0,0.249,0.23399999999999999,0.679,0.9079999999999999,0.0,0.0821,0.20199999999999999,0.687,NaN,NaN,NaN,0
4ImIJRZNJhNQLLdUFSYJoS,70,12/3/10,1,278.70667000000003,-2.7039999999999997,90.009,0.133,4.0,1.0,10.0,0.1,0.0,0.253,0.000319,0.649,0.8959999999999999,1.1900000000000001e-05,0.102,0.055999999999999994,0.924,NaN,NaN,NaN,0
2M9ULmQwTaTGmAdXaXpfz5,72,9/3/10,1,211.16,-6.403,86.77600000000001,0.07200000000000001,4.0,0.92,6.0,0.385,0.0,0.45299999999999996,0.297,0.633,0.6729999999999999,0.0,0.20600000000000002,0.258,0.659,1/1/11,NaN,NaN,1
0sHW1jXe6Sou3437gJQNGA,70,18/6/10,1,278.64,-3.4739999999999998,142.002,0.311,4.0,0.9740000000000001,0.0,0.72,1.0,1.0,0.0417,0.6679999999999999,0.8859999999999999,0.0,0.45899999999999996,0.11699999999999999,0.503,NaN,NaN,NaN,0
2Cd9iWfcOpGDHLz6tVA3G4,74,7/5/10,1,202.62667,-6.381,126.988,0.402,4.0,1.0,11.0,0.221,0.0,0.307,0.00627,0.7659999999999999,0.873,0.0,0.0764,0.14300000000000002,0.743,1/1/11,NaN,NaN,1
1pYKzfOlpHWtVUiEIu4Vn7,64,15/11/10,0,263.17332999999996,-2.987,99.985,0.77,4.0,1.0,2.0,0.31,1.0,0.425,0.239,0.6940000000000001,0.778,0.0,0.106,0.0832,0.564,1/1/11,91,2,1
6ZFbXIJkuI1dVNWvzJzown,70,9/7/10,1,275.54667,-16.996,126.62200000000001,0.015,4.0,1.0,7.0,0.659,1.0,0.589,0.155,0.221,0.0879,0.698,0.0869,0.0381,0.0401,NaN,NaN,NaN,0
0o9Vr0BGIQPh32staLHcuU,63,1/1/10,0,187.56,-5.888999999999999,180.06,0.163,4.0,1.0,10.0,0.865,1.0,0.612,0.102,0.569,0.721,3.3799999999999995e-05,0.204,0.0375,0.927,NaN,NaN,NaN,0
7723JnKU2R15Iv4T7OJrly,70,1/2/10,1,239.25332999999998,-8.071,122.458,0.937,4.0,1.0,0.0,1.0,1.0,0.841,0.000547,0.9059999999999999,0.63,0.616,0.0994,0.0575,0.342,NaN,NaN,NaN,0
