id,popularity,release_date,hit_miss,duration,loudness,tempo,tempo_confidence,time_signature,time_signature_confidence,key,key_confidence,mode,mode_confidence,acousticness,danceability,energy,instrumentalness,liveness,speechiness,valence
6t6oULCRS6hnI7rm0h5gwl,70,2012-02-21,1,277.04,-7.045,107.938,0.7959999999999999,4,0.8009999999999999,0,0.701,1,0.688,0.0178,0.672,0.738,6.75e-05,0.0927,0.0506,0.392
3w3y8KPTfNeOKPiqUTakBh,77,2012-12-07,1,233.47823,-4.165,143.994,0.7759999999999999,4,0.976,5,0.602,1,0.319,0.049,0.726,0.698,0.0,0.309,0.0431,0.867
6VwBbL8CzPiC4QV66ay7oR,72,2012-01-01,1,323.74667,-5.197,114.078,0.778,4,0.987,9,0.373,1,0.38,0.00959,0.6579999999999999,0.591,5.27e-06,0.325,0.0309,0.326
60wwxj6Dd9NJlirf84wr2c,73,2012-01-01,1,271.42667,-3.48,128.0,0.778,4,0.5820000000000001,8,0.5920000000000001,1,0.7,0.0398,0.509,0.7809999999999999,0.0,0.0749,0.07200000000000001,0.17600000000000002
53QF56cjZA9RTuuMZDrSA6,71,2012-04-13,1,240.16599,-10.058,136.703,0.049,3,0.996,4,0.7170000000000001,1,0.6659999999999999,0.6940000000000001,0.585,0.303,0.0,0.115,0.0398,0.142
0LtOwyZoSNZKJWHqjzADpW,74,2012-01-01,1,192.96,-2.279,149.931,0.152,4,1.0,2,0.5,0,0.581,0.0453,0.31,0.907,0.369,0.247,0.0591,0.516
3cHyrEgdyYRjgJKSOiOtcS,75,2012,1,204.16,-4.087,129.99200000000002,0.951,4,1.0,11,0.493,1,0.495,0.0295,0.581,0.963,0.0,0.139,0.0981,0.7879999999999999
4qikXelSRKvoCqFcHLB2H2,70,2012-01-01,1,332.45333,-8.536,140.086,0.333,4,1.0,6,0.476,0,0.518,0.0855,0.737,0.545,9.32e-05,0.153,0.362,0.443
4esOae7i4rqTbAu9o5Pxco,74,2012-11-18,1,224.92,-5.7620000000000005,92.494,0.209,4,0.964,9,0.399,1,0.4320000000000001,0.135,0.482,0.706,0.00106,0.105,0.0609,0.14400000000000002
1hWYT0w2R0J19rlVkiez7X,70,2012-09-25,1,250.32,-4.526,168.269,0.051,4,1.0,5,0.532,0,0.684,0.18600000000000005,0.517,0.8109999999999999,0.0,0.105,0.28600000000000003,0.494
1NpW5kyvO4XrNJ3rnfcNy3,76,2012-06-22,1,232.94667,-5.324,127.075,0.894,4,0.946,5,0.03,0,0.38,0.0991,0.608,0.86,0.0,0.262,0.0554,0.4370000000000001
55h7vJchibLdUkxdlX3fK7,75,2012-12-07,1,178.56,-5.28,116.017,0.8540000000000001,4,1.0,5,0.631,0,0.66,0.0412,0.8740000000000001,0.6920000000000001,7.240000000000001e-05,0.324,0.0431,0.937
5W7qMF1VtYOUzUvwvvMIa5,70,2012-01-14,1,114.67859,-25.84,166.299,0.049,1,0.24,3,0.047,0,0.197,0.189,0.083,0.353,0.993,0.454,0.0462,0.0282
5PX4uS1LqlWEPL69phPVQQ,73,2012-01-01,1,373.6266700000001,-5.233,128.004,0.8029999999999999,4,1.0,0,0.0,1,0.156,0.0103,0.725,0.688,0.00386,0.0494,0.0546,0.609
2OFrAsP5Vrcb0DtsPNsm54,70,2012-10-16,1,190.8458,-7.063,91.769,0.34700000000000003,4,1.0,6,0.305,0,0.398,0.00294,0.501,0.765,0.49,0.184,0.0281,0.46
6REbwUNlppTfcnV4d4ZoZi,70,2012-01-01,1,247.8,-5.892,74.236,0.002,4,1.0,8,0.18600000000000005,1,0.19,0.00627,0.5770000000000001,0.447,0.00022,0.0899,0.277,0.189
4VC5nFbYO4avKksJ9jN4pY,71,2012-09-14,1,242.73333,-7.273,95.002,0.475,4,1.0,2,0.5379999999999999,1,0.627,0.34600000000000003,0.778,0.547,0.000302,0.132,0.0489,0.441
455AfCsOhhLPRc68sE01D8,74,2012-03-12,1,230.74667,-3.796,126.03,0.935,4,1.0,3,0.485,0,0.36,0.00125,0.649,0.815,4.31e-05,0.6709999999999999,0.0415,0.765
72C7aUQECOhNtnD0AC36ua,73,2012-11-09,1,201.69333,-6.0310000000000015,147.89,0.468,4,1.0,0,0.55,1,0.564,0.135,0.512,0.754,0.0,0.0881,0.055,0.336
7EQGXaVSyEDsCWKmUcfpLk,72,2012-11-30,1,211.92,-4.805,128.001,0.826,4,1.0,1,0.0,0,0.28800000000000003,0.00498,0.711,0.7,0.000125,0.215,0.046,0.8009999999999999
2V65y3PX4DkRhy1djlxd9p,77,2012-09-14,1,212.86249,-3.145,129.042,0.614,4,0.875,11,0.293,0,0.426,0.112,0.612,0.84,0.0,0.116,0.0509,0.438
7kSLdGdXLey7pzLsWpdg1h,74,2012-11-09,1,219.64,-11.716,110.095,0.433,4,0.82,7,0.753,1,0.7140000000000001,0.7879999999999999,0.7070000000000001,0.222,0.0,0.205,0.0329,0.556
4lCv7b86sLynZbXhfScfm2,73,2012-03-12,1,227.88,-4.968,124.072,0.409,4,1.0,8,0.254,1,0.43,0.139,0.638,0.826,0.0,0.0803,0.0479,0.649
5JaMGjY9Ltvo9CFQfmUdYW,71,2012-01-01,1,210.49333,-5.767,124.95,0.8590000000000001,4,1.0,2,0.463,0,0.529,0.453,0.728,0.528,0.0,0.253,0.0281,0.471
6FB3v4YcR57y4tXFcdxI1E,76,2012-10-21,1,219.72,-6.797999999999999,77.01899999999998,0.049,4,0.918,3,0.0,0,0.114,0.00454,0.622,0.469,2.25e-06,0.0335,0.0363,0.679
5SXsXjVJCWeJuf7FHvgBYR,73,2012-01-01,1,123.36,-8.238,119.071,0.251,4,1.0,7,0.258,1,0.419,0.55,0.436,0.56,0.906,0.18600000000000005,0.0387,0.22
05pKAafT85jeeNhZ6kq7HT,72,2012-01-03,1,240.16599,-10.058,136.703,0.049,3,0.996,4,0.7170000000000001,1,0.6659999999999999,0.6940000000000001,0.585,0.303,0.0,0.115,0.0398,0.142
2ihCaVdNZmnHZWt0fvAM7B,74,2012-01-01,1,266.6,-5.1770000000000005,102.88,0.211,4,0.8290000000000001,1,0.465,1,0.599,0.0206,0.446,0.757,0.0,0.146,0.0322,0.421
1gihuPhrLraKYrJMAEONyc,73,2012-10-26,1,206.41333,-2.842,127.937,0.7090000000000001,4,1.0,7,0.133,1,0.456,0.000972,0.7070000000000001,0.924,0.00703,0.204,0.031,0.919
0KAiuUOrLTIkzkpfpn9jb9,71,2012-04-17,1,195.97333,-3.113,122.028,0.88,4,0.955,1,0.502,0,0.657,0.00107,0.765,0.8370000000000001,1.06e-05,0.0801,0.032,0.721
6qZjm61s6u8Ead9sWxCDro,70,2012-01-01,1,211.22667,-6.665,122.959,0.79,4,0.851,2,0.518,1,0.578,0.557,0.597,0.575,0.342,0.254,0.04,0.621
0pwYLVXVknPSGUQb39cePC,71,2012-01-01,1,229.46667,-3.382,139.691,0.7020000000000001,4,0.946,0,0.5379999999999999,0,0.604,0.0807,0.5710000000000001,0.873,0.0,0.361,0.0997,0.613
7oVEtyuv9NBmnytsCIsY5I,72,2012-06-20,1,230.25333,-4.45,110.006,0.935,4,1.0,9,0.6459999999999999,0,0.609,0.0143,0.585,0.972,0.0,0.0707,0.0534,0.585
0AkQbXGN4KG34TS7xLrM68,71,2012-11-09,1,182.96,-2.559,89.992,0.073,4,1.0,4,0.279,1,0.339,0.0186,0.63,0.934,0.0,0.324,0.0589,0.905
3e0yTP5trHBBVvV32jwXqF,64,2012-06-15,0,321.28,-6.5779999999999985,140.034,0.703,4,0.884,10,0.3670000000000001,1,0.3670000000000001,0.00173,0.472,0.8440000000000001,0.0,0.24,0.054000000000000006,0.34
190jyVPHYjAqEaOGmMzdyk,71,2012-01-01,1,227.98667000000003,-4.87,128.002,0.805,4,0.979,0,0.303,1,0.338,0.000704,0.601,0.843,5.27e-05,0.0681,0.0593,0.534
1kPpge9JDLpcj15qgrPbYX,71,2012-01-01,1,205.93333,-4.2810000000000015,126.064,0.95,4,0.957,3,0.302,1,0.451,0.0314,0.5589999999999999,0.882,1.7100000000000002e-05,0.605,0.157,0.634
0c4IEciLCDdXEhhKxj4ThA,70,2012-09-24,1,281.04,-7.665,180.301,0.017,4,1.0,10,0.324,1,0.223,0.127,0.502,0.417,0.00419,0.106,0.0718,0.218
3bC1ahPIYt1btJzSSEyyrF,72,2012-06-22,1,224.65333,-5.746,103.976,0.746,4,0.99,0,0.593,1,0.608,0.0208,0.747,0.937,0.0,0.29,0.0453,0.7390000000000001
0VwNdo84DaVYLIkbVO86ND,73,2012-10-21,1,193.14667,-5.9110000000000005,85.984,0.0,4,0.989,7,0.794,1,0.7120000000000001,0.00957,0.628,0.6759999999999999,2.65e-05,0.121,0.0916,0.75
3oL3XRtkP1WVbMxf7dtTdu,71,2012-03-12,1,227.33333,-4.023,133.96200000000002,1.0,4,1.0,1,0.146,0,0.337,0.000802,0.687,0.792,0.0,0.2,0.0353,0.8640000000000001
6tS3XVuOyu10897O3ae7bi,70,2012-03-12,1,234.65333,-3.729,125.014,0.8959999999999999,4,1.0,0,0.269,1,0.358,0.00446,0.7909999999999999,0.754,0.0,0.163,0.0569,0.425
1mKXFLRA179hdOWQBwUk9e,77,2012-09-18,1,242.73333,-7.273,95.002,0.475,4,1.0,2,0.5379999999999999,1,0.627,0.34600000000000003,0.778,0.547,0.000302,0.132,0.0489,0.441
4YMqbFcDIFiCBd02PzUBcM,70,2012-10-10,1,235.61338,-6.985,94.992,0.464,4,1.0,6,0.485,0,0.46,0.0619,0.7809999999999999,0.526,0.0,0.0457,0.293,0.662
24LS4lQShWyixJ0ZrJXfJ5,70,2012-10-26,1,212.56,-3.942,127.934,0.755,4,1.0,8,0.451,0,0.525,0.197,0.573,0.929,0.000112,0.0567,0.109,0.5820000000000001
2LEF1A8DOZ9wRYikWgVlZ8,70,2012-06-22,1,248.13333,-4.444,128.011,0.8759999999999999,4,0.996,1,0.637,0,0.581,0.0588,0.706,0.89,0.00286,0.306,0.0688,0.684
1nZzRJbFvCEct3uzu04ZoL,70,2012-03-12,1,216.16,-4.63,130.028,0.954,4,1.0,5,0.584,1,0.402,0.000417,0.6779999999999999,0.918,0.0,0.0744,0.0355,0.769
1r1fPuhj9H4VdXr7OK6FL5,70,2012-06-20,1,205.4,-3.584,108.0,0.825,4,1.0,1,0.415,0,0.526,0.0686,0.615,0.911,0.00188,0.0908,0.0278,0.685
0LFcFGLYTX6UmeIdO7NVd7,65,2012-01-01,0,372.70667,-5.308,75.16199999999998,0.042,4,0.933,10,0.292,0,0.395,0.0203,0.378,0.691,0.0,0.4,0.461,0.226
3pDhN3qB33AOPhQEkUCaWt,72,2012-01-01,1,224.69333,-3.817,125.063,0.7809999999999999,4,1.0,7,0.436,1,0.534,0.0838,0.8059999999999999,0.875,0.00192,0.065,0.08800000000000001,0.917
0FHNqVPxu14WivXR4Y2hFr,70,2012,1,163.33333000000005,-9.54,85.949,0.0,4,0.987,3,0.757,1,0.6890000000000001,0.857,0.584,0.268,0.0,0.142,0.0258,0.441
0msrDPXxZpts4FRnoX0bFr,55,2012-01-01,0,200.24,-4.817,101.979,0.6,4,0.975,7,0.395,0,0.405,0.0606,0.731,0.772,0.0,0.212,0.192,0.5920000000000001
4MevEW6tsWrpmzPKaqK0Uw,58,2012-06-12,0,252.82667,-4.067,153.873,0.28600000000000003,4,0.998,1,0.0,1,0.071,0.0262,0.6559999999999999,0.725,0.0,0.0712,0.0596,0.403
1jF7IL57ayN4Ity3jQqGu0,70,2012-09-18,1,247.90667,-7.072,103.998,0.14300000000000002,4,0.99,2,0.0,1,0.313,0.00141,0.6729999999999999,0.629,0.0,0.0944,0.0299,0.551
5pNavG44Qct8Vm5vQDDxYF,54,2012-02-28,0,197.32,-6.9529999999999985,156.072,0.158,4,0.647,0,0.401,0,0.73,0.0984,0.396,0.6709999999999999,0.0,0.0844,0.0351,0.257
0tZkVZ9DeAa0MNK2gY5NtV,72,2012-09-17,1,215.50667,-3.755,118.05,0.952,4,1.0,2,0.688,0,0.789,0.726,0.8290000000000001,0.792,5.83e-06,0.122,0.0668,0.758
6VuUMo1TusnqBxLTnr3hOI,72,2012-01-01,1,226.18667,-12.963,93.04,0.665,4,0.988,9,0.465,1,0.447,0.376,0.625,0.433,0.00103,0.248,0.0366,0.274
3QDbZBqR93chaaMuNScmrc,60,2012-04-05,0,612.10122,-8.383,136.203,0.902,4,1.0,1,0.064,0,0.375,0.341,0.552,0.993,0.0536,0.639,0.0864,0.299
0GAE689kVy7sFT2QWZH1Xa,51,2012-01-01,0,45.64,-19.898,80.009,0.16699999999999998,4,0.851,5,0.045,1,0.391,0.727,0.27,0.245,0.83,0.506,0.158,0.0358
0ZGD86ANZoQT2tU57Y4gCE,55,2012-06-26,0,227.57333,-6.349,77.061,0.124,4,1.0,1,0.0,0,0.018000000000000002,0.149,0.594,0.5710000000000001,0.0,0.188,0.0371,0.18600000000000005
6BZJSdeVicl1LEtWUQKP4o,58,2012-07-18,0,242.68,-6.2879999999999985,127.963,0.8959999999999999,4,1.0,8,0.21,1,0.37,0.00278,0.715,0.853,0.0215,0.234,0.09,0.473
6acBIiTtlfNblQvEcZLLE1,51,2012-09-05,0,168.0,-3.698,79.992,0.51,4,1.0,10,0.698,1,0.603,0.0821,0.449,0.7959999999999999,4.3e-05,0.193,0.047,0.0395
6Vwr4zJDyXk2IzNUMzEhmQ,52,2012-01-01,0,271.56,-7.612999999999999,83.079,0.214,4,0.936,2,0.193,1,0.334,0.276,0.6509999999999999,0.472,2.47e-06,0.158,0.0583,0.6679999999999999
1BCMfxB7baD3UuLv0KCqdS,49,2012-11-27,0,210.24998,-6.751,119.067,0.7170000000000001,4,0.785,8,0.561,1,0.5670000000000001,0.0166,0.6679999999999999,0.7859999999999999,1.61e-06,0.326,0.0418,0.63
6DTC7IOW4QWVIjIa0UHEhP,47,2012-09-11,0,189.41333,-1.527,100.051,0.156,4,0.106,4,0.37,1,0.435,0.331,0.399,0.821,1.0800000000000003e-05,0.084,0.0515,0.236
0AYG9AcwqEeqgAw3OvshPC,45,2012-04-13,0,190.75166,-8.34,79.679,0.28800000000000003,4,0.996,4,0.4370000000000001,1,0.47,0.0682,0.591,0.647,6.720000000000001e-05,0.231,0.0277,0.6779999999999999
67g3peWMWu7Vbq7aZNe1Ts,43,2012-01-01,0,239.57333,-5.205,137.95600000000002,0.249,4,1.0,8,0.516,1,0.35200000000000004,0.0389,0.857,0.633,0.0,0.227,0.203,0.467
45ThrnuLlK3gvk8bAHOiAa,53,2012-10-18,0,186.30667,-3.68,95.232,0.441,4,1.0,10,0.593,1,0.5479999999999999,0.117,0.754,0.8540000000000001,1.71e-06,0.0858,0.183,0.904
3DHbth2mJjBQbALDsN6iGL,44,2012-03-26,0,162.01333,-8.165,182.587,0.556,3,1.0,10,0.782,1,0.5379999999999999,0.657,0.32299999999999995,0.336,0.0,0.105,0.0335,0.336
0UBix9tZesweFgNw76x9Z7,44,2012-04-03,0,245.69333,-6.178,128.096,0.35200000000000004,4,1.0,10,0.086,0,0.25,0.0307,0.7979999999999999,0.743,5.96e-05,0.16399999999999998,0.0903,0.425
2jY1evemynRbDQG4NXXpwN,45,2012-01-14,0,254.68227,-7.025,143.203,0.29100000000000004,4,0.929,2,0.0,0,0.081,0.35700000000000004,0.504,0.54,0.0,0.215,0.103,0.194
4FFSK1xgCLkTZJLUERLZKG,49,2012-01-01,0,259.04,-11.566,123.958,0.684,4,1.0,4,0.415,1,0.501,0.6779999999999999,0.7120000000000001,0.44,0.0,0.0924,0.0413,0.312
1yibGVA3FlGySYObOkMdzc,46,2012-07-17,0,299.44,-5.635,149.874,0.444,4,0.962,9,0.0,1,0.112,0.000185,0.256,0.935,0.121,0.0621,0.0788,0.155
3ALUfg1ISMMi1c38tOKk9E,44,2012-06-01,0,198.05333,-6.767,83.00399999999998,0.226,4,0.847,2,0.609,1,0.599,0.621,0.612,0.369,0.0,0.103,0.0253,0.309
2mdKnpJlXUvRFeuMC1rb68,49,2012,0,180.87184,-2.544,90.548,0.255,4,0.481,7,0.545,1,0.857,0.511,0.575,0.915,0.0,0.0582,0.11,0.962
02wM7ucmUu1MRanSIZfgv7,43,2012-01-01,0,219.78667,-5.334,120.054,0.883,4,1.0,10,0.823,0,0.725,0.102,0.7809999999999999,0.8420000000000001,0.0,0.0657,0.0403,0.71
0S3QfVME0CKWuXCYIG76qm,41,2012-06-17,0,197.53433,-7.298999999999999,160.477,0.161,4,0.958,8,0.461,1,0.487,0.5710000000000001,0.652,0.369,0.0,0.249,0.0861,0.77
37IRXXvOKvzHmwU3sJPhJd,43,2012-07-10,0,218.18667,-4.498,124.102,0.816,4,1.0,0,0.898,1,0.68,0.0711,0.532,0.882,0.008879999999999999,0.555,0.0547,0.698
1KtZXvkDXe4u9YDrTWh4mY,42,2012-03-06,0,208.13333,-5.4620000000000015,115.918,0.775,4,0.979,0,0.532,0,0.597,0.149,0.621,0.918,0.0,0.157,0.0623,0.545
4yTqjWF2EoFJM5BbSCe4YW,54,2012-01-01,0,240.06667,-10.807,144.317,0.404,4,1.0,7,0.274,1,0.479,0.883,0.472,0.3,1.04e-05,0.0698,0.028,0.289
7AJWznZHcHtBkgvptaJD6S,38,2012-10-23,0,226.41333,-11.203,147.774,0.182,4,0.988,10,0.6509999999999999,1,0.65,0.8009999999999999,0.518,0.237,0.0,0.108,0.0307,0.399
7w2Ez81QZayJKPMbm6wMMF,40,2012-01-24,0,212.94667,-11.156,69.85,0.037000000000000005,3,0.13,8,0.718,1,0.77,0.74,0.405,0.281,2.07e-06,0.119,0.0311,0.2
2qmzSRt2fCwobsVL7aU09u,58,2012-01-01,0,231.42376,-4.816,125.093,0.7020000000000001,4,1.0,1,0.256,1,0.455,0.0379,0.525,0.914,8.149999999999999e-05,0.102,0.0362,0.326
5vlUNa48uoJFFjKk0Bx4bP,37,2012-09-25,0,219.78667,-3.232,176.613,0.715,4,0.637,7,0.005,1,0.112,0.000273,0.233,0.871,0.623,0.034,0.0623,0.386
6xKKlNfGjemkcoTCTpfq0C,42,2012-01-24,0,231.21787,-6.652,118.139,0.157,4,0.941,2,0.674,0,0.685,0.307,0.343,0.727,2.78e-06,0.103,0.114,0.198
4mNFQGXQmTCdyhAGjaNVSb,38,2012-03-06,0,279.26667000000003,-6.345,146.889,0.496,4,0.995,9,0.52,0,0.382,0.0852,0.488,0.742,7.2e-05,0.135,0.0271,0.527
0wGKBTwBc9DrU1x1GoJDWx,37,2012-05-07,0,240.0,-10.419,71.377,0.067,4,0.325,4,0.622,0,0.378,0.00594,0.224,0.912,0.0746,0.4320000000000001,0.145,0.0365
23bLv4aPf9Nt53KCybyFKf,39,2012-01-24,0,177.54018,-3.614,159.918,0.185,4,0.84,0,0.449,1,0.493,0.0603,0.518,0.8740000000000001,0.0,0.192,0.0449,0.406
43l8BalXmo4y50runkgJEh,38,2012-06-08,0,339.8,-5.4689999999999985,126.789,0.667,4,0.966,9,0.293,0,0.455,0.000582,0.51,0.917,0.0038,0.6970000000000001,0.0439,0.522
1rWGQYboozi8H7scG68dQR,36,2012-02-21,0,230.92,-4.146,175.998,0.758,4,1.0,8,0.579,1,0.654,0.00353,0.381,0.941,0.146,0.235,0.0447,0.555
3V1XIri59TexjFf2Bqjiwh,34,2012-06-05,0,259.83732000000003,-5.2570000000000014,148.796,0.093,4,0.971,7,0.969,1,0.718,0.0008849999999999998,0.246,0.802,0.0,0.13,0.0448,0.249
2cIUOae4mpQt5PsD8Mqver,40,2012-09-04,0,556.69333,-27.055,86.67200000000003,0.031,4,0.628,9,0.405,0,0.327,0.7909999999999999,0.0906,0.0619,0.838,0.11,0.0452,0.0309
0C3mIbHaRJxzraUSR2hUXF,34,2012-08-21,0,239.22667,-5.348,179.74200000000005,0.26,4,0.772,4,0.701,1,0.6509999999999999,0.155,0.362,0.639,9.36e-05,0.1,0.0311,0.254
0yrp07R6SibJFm3SdAQkdi,34,2012-05-08,0,294.92,-4.2189999999999985,127.889,0.483,4,0.977,6,0.637,1,0.731,0.00908,0.521,0.858,0.0,0.4,0.0468,0.199
6QczwpAaHxXHeamt0jT3eU,38,2012-02-07,0,225.96753,-8.517999999999999,131.963,0.353,4,0.934,9,0.604,1,0.623,0.631,0.482,0.387,0.0,0.118,0.0373,0.481
6oSzQVOA4rahVPNrExP34d,34,2012,0,208.74141,-4.761,125.343,0.7659999999999999,4,0.998,2,0.862,1,0.8320000000000001,0.000413,0.52,0.8270000000000001,0.444,0.264,0.0282,0.775
4U4DXWQTfTnYzhIcBjXwNh,38,2012-04-17,0,125.84,-3.161,127.95,1.0,4,1.0,0,0.33,1,0.505,0.0991,0.665,0.957,0.000849,0.145,0.0965,0.636
7GL5G29n4eFF09RItmTW0C,36,2012-12-10,0,315.42667,-4.4460000000000015,139.958,0.6759999999999999,4,1.0,6,0.294,0,0.525,0.0223,0.601,0.877,0.0,0.106,0.0482,0.171
7zPKYTNf2dSg44ZpNaiZtQ,32,2012-04-05,0,223.68757,-3.795,123.143,0.888,4,1.0,9,0.473,1,0.443,0.428,0.8740000000000001,0.6659999999999999,6.659999999999999e-05,0.0343,0.0519,0.973
5W4OqS2S0kTe16pMtQ7S2A,37,2012-01-01,0,220.18667,-7.693,138.045,0.85,4,1.0,8,0.691,1,0.588,0.0385,0.526,0.731,0.0,0.125,0.107,0.47
6dwcPXelq5OPKY4idJtnJG,31,2012-09-11,0,335.54667,-8.521,168.394,0.133,4,0.753,0,0.643,1,0.672,0.383,0.329,0.51,0.000423,0.101,0.0394,0.441
0Pq2FCM8C2NphCy4m6UNBx,31,2012-07-17,0,36.91456,-29.484,96.301,0.502,4,0.96,2,0.6920000000000001,1,0.551,0.111,0.251,0.0636,0.949,0.111,0.0343,0.0784
4eqqtsPbUkUUlbiYPx8KX9,37,2012-04-15,0,253.26667,-4.956,136.067,0.498,4,1.0,11,0.242,1,0.475,0.406,0.5489999999999999,0.526,0.0,0.0991,0.0279,0.389
3TmkViBJdzJS9XAEyawzh7,37,2012-03-12,0,285.74458,-6.598,177.892,0.411,4,1.0,4,0.411,1,0.453,0.413,0.275,0.8170000000000001,0.168,0.409,0.12,0.345
7iSuH2U27gRoDelazYMPBL,31,2012-01-01,0,237.88,-5.858,131.09,0.284,4,0.988,6,0.253,0,0.524,0.0216,0.6679999999999999,0.688,0.0,0.371,0.16,0.619
1HO53OlnUmDILvcYO9Qb2T,31,2012-03-05,0,217.8,-7.1789999999999985,125.006,0.953,4,1.0,11,0.0,0,0.161,0.488,0.8140000000000001,0.693,0.19,0.108,0.036000000000000004,0.773
4ztZvwTxlsMC6HjqvLG63u,38,2012-06-14,0,346.87497,-4.615,127.992,0.857,4,0.957,7,0.629,1,0.6729999999999999,0.0899,0.556,0.866,0.0,0.108,0.103,0.205
70zUEijuYRA9thn11rPY9x,36,2012-11-06,0,98.14667,-5.755,183.867,0.8340000000000001,3,0.987,4,0.109,1,0.217,0.274,0.53,0.6940000000000001,0.0,0.239,0.0992,0.667
75eL0pWirJSefakRN3nlpn,40,2012-05-11,0,103.04,-3.685,120.132,0.505,4,0.227,2,0.311,1,0.422,0.0294,0.448,0.96,0.0,0.0667,0.15,0.338
0Omu0yspjmC72ZAB71cp9a,32,2012-07-30,0,216.21655,-9.135,79.786,0.385,4,0.8809999999999999,5,0.529,1,0.431,0.442,0.6659999999999999,0.608,0.0,0.133,0.35100000000000003,0.866
00S0eOLwzdqcC9V8hmigD2,33,2012-06-19,0,179.66666999999995,-9.145,126.426,0.184,4,0.7,11,0.14,0,0.383,0.6,0.5429999999999999,0.509,0.000133,0.105,0.0561,0.0843
3gdFcLMTvxSHzmkwr6pNhE,45,2012-07-16,0,194.30195,-4.017,130.06,0.4270000000000001,4,1.0,0,0.648,1,0.6,0.0431,0.618,0.966,0.0,0.562,0.114,0.764
5RitgSQCoynVsn2Xy5SEFm,42,2012-04-20,0,273.6,-7.39,127.987,0.882,4,1.0,5,0.7809999999999999,1,0.505,0.000122,0.757,0.765,0.539,0.0259,0.0371,0.892
2kWyEbQi4bHUkSEFz0Y6Gf,30,2012-01-01,0,200.78667,-5.263,87.943,0.302,4,1.0,2,0.0,1,0.265,0.107,0.785,0.672,0.0,0.0643,0.203,0.918
